<<<<<<< HEAD
LogMarijuana,LogPriceMarijuana,LogPriceCocaine,LogPriceCrack,YearsEducation,Age,Dealer,Female,PhysicalHealthGood,MentalHealthGood
3.688879454,0,1,1,1,12,144,7.877155784,9.970626861,7.60090246
4.382026635,1,0,1,1,1.5,2.25,7.313220387,8.517193191,8.517193191
3.33220451,0,1,0,0,12,144,8.281779544,8.29404964,7.418580863
1.478019144,1,0,1,0,15,225,8.29404964,8.29404964,7.418580863
4.382026635,0,0,0,0,6,36,7.60090246,9.210340372,7.567000942
3.664498259,1,1,0,0,13,169,7.755308178,8.9767255,7.60090246
3.688879454,0,1,1,1,18,324,7.60090246,8.9226583,7.313220387
0,1,0,1,0,12.5,156.25,7.842914516,9.141139854,7.567000942
0.693147181,0,0,1,0,15,225,8.491875383,9.105821302,7.418580863
3.401197382,0,0,1,1,9,81,6.907755279,8.853665428,8.2280285
0,0,1,0,1,12,144,7.830305778,8.793701995,8.2280285
5.991464547,1,0,1,1,6,36,6.396929655,9.224133705,7.60090246
0.986588884,0,1,1,1,10,100,6.907755279,8.853665428,8.2280285
4.234630251,1,0,1,1,12,144,7.60090246,8.890943734,8.010064426
3.401197382,0,0,1,1,12,144,6.907755279,9.141139854,7.567000942
1.609437912,1,0,1,0,12,144,8.29404964,8.111728073,8.2280285
3.17805383,1,0,0,1,8,64,7.99939891,9.970626861,7.60090246
2.48490665,0,0,1,0,13,169,7.60090246,8.111728073,8.2280285
0.693147181,1,0,1,1,17,289,7.835238501,9.952277717,8.079549192
2.302585093,0,0,1,1,12,144,6.907755279,8.793701995,6.907755279
2.772588722,1,1,1,1,16,256,8.517193191,9.123329031,6.907755279
0,0,0,1,0,12,144,7.60090246,9.141139854,7.567000942
4.787491743,0,1,1,1,15,225,7.313220387,9.105821302,6.907755279
0,1,0,1,1,14,196,6.907755279,9.141139854,7.567000942
0,0,0,1,1,15,225,6.907755279,8.9226583,7.313220387
0,0,0,0,0,8,64,8.006367568,8.517193191,7.567000942
3.17805383,0,0,0,1,12.5,156.25,9.210340372,8.793701995,8.2280285
0.847297846,1,1,1,1,19,361,8.111728073,7.824046011,7.418580863
1.791759469,0,0,1,1,12.5,156.25,8.517193191,8.793701995,8.2280285
0.575363876,1,0,1,1,6,36,7.68094509,8.793701995,7.60090246
2.995732274,1,0,1,1,15,225,7.313220387,9.210340372,7.567000942
0,1,0,1,1,16,256,8.125554773,9.123329031,6.907755279
1.386294361,0,0,1,1,8,64,8.281779544,8.29404964,7.567000942
1.386294361,1,0,1,1,12,144,7.313220387,9.210340372,7.567000942
0,0,0,1,1,12,144,7.842914516,9.141139854,7.567000942
1.609437912,1,1,0,1,12,144,8.114275037,9.618025215,6.907755279
0.11718668,1,0,1,0,17,289,6.907755279,8.9767255,7.60090246
3.17805383,1,1,0,0,12,144,6.214608098,8.890943734,8.010064426
0.360127377,1,0,0,1,13,169,8.125554773,9.123329031,6.907755279
3.688879454,1,0,1,1,8,64,7.60090246,8.793701995,8.2280285
0,0,0,1,1,14,196,7.755308178,8.9767255,7.60090246
2.600609226,0,0,1,1,12,144,6.907755279,9.335503486,7.929406535
1.386294361,0,0,1,1,9,81,6.907755279,9.141139854,6.907755279
4.283295237,1,0,1,1,12,144,7.60090246,9.141139854,7.567000942
3.17805383,1,1,1,0,12,144,7.875101189,9.903487553,7.567000942
2.995732274,0,0,1,1,6,36,8.18030418,9.335503486,7.929406535
2.772588722,1,1,1,0,16,256,8.517193191,9.123329031,6.907755279
3.465735903,1,0,1,1,17,289,8.740336743,9.105821302,6.907755279
4.787491743,0,0,1,1,15,225,7.195437401,9.141139854,7.60090246
0,0,0,1,1,17,289,8.006367568,9.210340372,6.907755279
3.820531886,1,0,1,0,17,289,8.581731744,9.123329031,6.907755279
0.499741238,0,0,1,1,17,289,8.29404964,9.123329031,6.907755279
1.386294361,0,1,1,0,16,256,8.18030418,9.335503486,7.929406535
4.863477463,0,0,1,1,17,289,7.418580863,8.9226583,7.313220387
0,1,0,1,0,10,100,7.236259354,8.9226583,7.567000942
1.386294361,0,0,1,1,17,289,6.907755279,8.581731744,7.418580863
1.791759469,0,0,1,1,12,144,8.111728073,8.517193191,8.517193191
3.252161925,1,0,1,1,10,100,8.517193191,9.210340372,8.2280285
3.752004641,1,0,0,0,17,289,7.195437401,9.123329031,6.907755279
3.871201011,1,0,0,1,4,16,8.517193191,9.618025215,6.907755279
0,1,0,1,1,14,196,8.114275037,9.618025215,6.907755279
1.386294361,1,0,1,1,12,144,8.114275037,9.618025215,6.907755279
2.772588722,0,0,1,1,10,100,8.753581917,9.210340372,7.567000942
3.574137767,1,0,1,1,8,64,7.35670552,9.903487553,8.2280285
1.162208929,0,0,1,1,24,576,8.987196821,9.576965617,7.60090246
2.42474237,1,0,1,1,14,196,8.125554773,9.123329031,6.907755279
1.344668789,1,0,1,1,8,64,8.125554773,9.123329031,6.907755279
0.693147181,1,1,1,1,14,196,8.125554773,9.123329031,6.907755279
3.401197382,0,0,0,1,12,144,6.907755279,9.141139854,6.907755279
0,0,0,1,1,17,289,7.236259354,8.9226583,7.567000942
5.480638923,0,0,1,1,17,289,6.725433694,9.576965617,7.941730268
1.771594975,0,0,1,1,12,144,8.517193191,9.210340372,7.567000942
5.480638923,1,0,1,1,11,121,6.907755279,9.510444964,7.418580863
1.098612289,1,0,1,1,13,169,8.517193191,9.903487553,8.2280285
2.079441542,1,1,1,1,17,289,7.814406823,9.242373877,8.334871595
4.153767678,1,0,1,1,12,144,8.006367568,8.517193191,8.010064426
4.545576613,1,0,1,1,13,169,7.090076836,8.890943734,8.010064426
4.138796377,0,0,1,1,12,144,7.195437401,9.210340372,7.567000942
1.386294361,1,1,1,0,19,361,8.006367568,9.618025215,6.907755279
4.094344562,0,0,1,1,12,144,7.84750856,8.890943734,8.010064426
1.014529238,1,1,1,1,19,361,8.006367568,9.224133705,7.60090246
0.626353478,1,1,0,0,18,324,8.29404964,9.576965617,7.941730268
2.48490665,0,0,0,1,14,196,8.111728073,7.824046011,7.418580863
2.995732274,1,0,1,1,2,4,8.006367568,8.699514748,8.354674262
2.079441542,0,0,0,1,6,36,7.60090246,8.793701995,8.2280285
0,1,0,0,0,2,4,7.694588002,8.9226583,8.2280285
2.718823889,1,0,0,1,8,64,7.60090246,8.793701995,8.2280285
2.079441542,1,1,1,1,12,144,8.517193191,8.793701995,8.2280285
2.772588722,1,0,1,1,17,289,6.214608098,9.210340372,7.567000942
0.661750369,0,0,1,1,12,144,6.907755279,9.721165956,7.567000942
2.642783095,0,1,0,1,18,324,8.699514748,9.210340372,7.567000942
2.772588722,1,0,1,0,15,225,7.824046011,8.804875239,6.907755279
3.021041672,0,1,1,1,12,144,7.877155784,9.970626861,7.60090246
2.079441542,1,0,1,0,11,121,8.006367568,9.210340372,8.2280285
1.82901638,0,1,1,0,12,144,7.60090246,8.517193191,7.313220387
2.302585093,1,0,1,1,11,121,7.60090246,8.793701995,8.2280285
2.995732274,1,0,1,0,12,144,7.313220387,8.793701995,8.2280285
3.469085661,1,0,1,1,14,196,7.60090246,9.210340372,7.567000942
1.386294361,0,1,1,0,15,225,8.125554773,9.123329031,6.907755279
0,0,0,1,1,13,169,7.195437401,9.903487553,7.567000942
0,0,0,1,0,12,144,6.907755279,8.793701995,8.2280285
3.752004641,0,1,1,1,17,289,7.195437401,9.123329031,6.907755279
4.320268259,1,0,1,1,12,144,6.348139524,9.123329031,6.907755279
0.693147181,0,0,1,1,19,361,9.210340372,9.210340372,7.418580863
3.688879454,1,0,1,0,14,196,7.313220387,8.9226583,7.567000942
1.386294361,0,0,1,1,12,144,8.111728073,7.824046011,7.418580863
2.079441542,1,0,1,1,8,64,8.753581917,9.210340372,7.567000942
1.386294361,0,0,1,1,12,144,6.907755279,9.903487553,7.418580863
4.474108541,0,1,0,1,6,36,7.60090246,8.517193191,8.2280285
2.995732274,0,1,0,1,11,121,8.125554773,9.123329031,6.907755279
2.995732274,0,0,0,1,6,36,7.60090246,8.793701995,6.907755279
2.772588722,1,0,0,1,14,196,7.60090246,8.9767255,7.60090246
1.386294361,0,0,1,1,12,144,7.755308178,8.9767255,7.60090246
0,0,1,0,1,15,225,6.873853751,9.903487553,6.907755279
3.401197382,1,0,0,0,1.5,2.25,7.60090246,8.890943734,8.010064426
0.63497629,0,0,1,1,13,169,8.125554773,9.123329031,6.907755279
2.079441542,0,0,1,0,16,256,7.835238501,9.952277717,8.079549192
4.094344562,1,0,1,1,4,16,8.006367568,8.890943734,8.010064426
2.392358427,0,0,1,1,14,196,7.975712018,9.224133705,7.60090246
2.708050201,1,0,1,1,6,36,7.888584544,8.890943734,8.010064426
4.9698133,0,1,0,0,2,4,7.195437401,8.793701995,6.907755279
2.079441542,0,0,1,1,12,144,8.699514748,8.517193191,8.29404964
3.218875825,0,1,1,1,8,64,6.684611728,7.824046011,8.2280285
2.236028441,1,0,1,1,13,169,7.84750856,8.890943734,8.010064426
0.934541685,0,1,1,0,12,144,7.673223121,10.1266311,7.941730268
4.787491743,0,0,1,0,12,144,6.214608098,8.006367568,7.60090246
2.444555291,0,0,1,1,17,289,6.907755279,9.123328922,7.941730268
4.787491743,1,0,1,1,10,100,8.22505676,9.141139854,7.567000942
1.386294361,0,0,1,1,12,144,7.718685495,9.141139854,7.567000942
1.386294361,0,1,1,0,12,144,7.84750856,8.890943734,8.010064426
4.105118283,1,1,1,1,15,225,7.60090246,8.890943734,8.010064426
1.098612289,0,1,1,0,13,169,7.60090246,9.224133705,7.60090246
2.772588722,0,0,1,0,16,256,6.214608098,9.224133705,7.60090246
0,1,0,1,1,14,196,6.907755279,9.123328922,8.2280285
2.079441542,1,0,1,0,15,225,7.824046011,9.224133705,7.60090246
1.386294361,0,0,1,1,11,121,7.975712018,9.224133705,7.60090246
4.382026635,0,0,0,1,9,81,6.907755279,9.210340372,6.907755279
2.079441542,0,0,1,1,7,49,7.313220387,9.210340372,7.567000942
1.982633419,0,1,1,1,12,144,7.975712018,9.224133705,7.60090246
5.30086427,1,0,0,0,11,121,8.114275037,9.618025215,6.907755279
1.386294361,0,1,1,1,16,256,8.125554773,9.123329031,6.907755279
0,0,0,1,1,15,225,7.923136926,9.105821302,6.907755279
2.995732274,0,0,1,0,14,196,7.60090246,9.105821302,6.907755279
2.995732274,1,0,1,1,6,36,7.313220387,9.970626861,7.60090246
1.791759469,0,0,1,1,17,289,7.963807953,8.699514748,8.354674262
2.079441542,1,0,1,1,12,144,7.313220387,9.903487553,8.2280285
1.945910149,0,0,1,1,7,49,7.957577383,8.517193191,8.010064426
2.708050201,1,0,1,1,6,36,8.358588122,8.517193191,8.29404964
1.177291791,0,1,1,1,6,36,8.517193191,9.141139854,7.567000942
2.772588722,0,0,0,1,12,144,6.620073207,8.517193191,7.567000942
1.386294361,1,0,0,1,11,121,7.84750856,8.890943734,8.010064426
2.079441542,1,0,1,1,11,121,8.006367568,8.890943734,8.010064426
4.094344696,0,0,1,1,14,196,7.195437401,9.224133705,7.60090246
1.098612289,1,0,1,1,12,144,7.84750856,8.890943734,8.010064426
4.605170186,0,0,1,1,13,169,7.377758908,8.890943734,8.010064426
2.995732274,1,0,1,0,16,256,7.824046011,8.740336743,8.070906089
3.261833317,1,0,1,0,10,100,7.84750856,8.890943734,8.010064426
4.634157757,0,0,1,1,14,196,8.006367568,8.890943734,8.010064426
3.688879454,0,1,1,1,14,196,8.517193191,8.517193191,7.418580863
1.791759469,1,0,1,1,18,324,7.418580863,9.903487553,6.907755279
4.021423163,1,0,0,0,8,64,6.907755279,8.890943734,8.010064426
2.48490665,1,0,1,1,17,289,8.041110482,9.903487553,6.907755279
2.590267065,1,0,1,1,14,196,7.60090246,8.853665428,7.60090246
1.140161315,0,0,1,1,16,256,7.522940918,9.558647019,7.941730268
0,0,0,1,0,13,169,8.987196821,9.123329031,6.907755279
0.693147181,1,0,1,1,17,289,7.975712018,9.224133705,7.60090246
3.465735903,1,0,1,1,15,225,8.29404964,9.224133705,7.60090246
5.634789603,1,0,1,1,12,144,7.264430203,9.952277717,8.079549192
3.33220451,1,0,0,1,14,196,7.44675183,9.224133705,7.60090246
4.787491743,1,0,1,1,12,144,6.214608098,8.890943734,8.010064426
1.386294361,0,1,1,0,15,225,7.60090246,9.498022419,7.418580863
1.386294361,0,1,0,0,12,144,8.29404964,8.006367568,8.2280285
4.382026635,1,0,1,1,13,169,7.60090246,9.498022419,7.418580863
4.094344562,1,0,1,1,3,9,6.214608098,8.9226583,8.2280285
6.396929655,0,1,1,1,6,36,6.684611728,9.210340372,6.907755279
3.217122368,1,0,1,1,10,100,7.755053125,8.111728073,7.567000942
3.17805383,0,0,1,1,14,196,7.418580863,9.618025215,6.907755279
2.079441542,0,1,0,0,11,121,8.9226583,8.517193191,8.517193191
0.223517801,0,1,1,0,13,169,7.522940918,9.558647019,7.941730268
2.079441542,0,1,0,0,7,49,6.907755279,8.793701995,8.2280285
0,0,1,1,1,17,289,8.9226583,8.793701995,8.2280285
1.386294361,0,0,1,1,12,144,7.313220387,9.210340372,7.567000942
1.791759469,1,1,0,0,12,144,7.84750856,8.890943734,8.010064426
1.386294361,0,0,0,0,12,144,8.006367568,9.210340372,7.567000942
2.079441542,1,0,1,1,10,100,9.210340372,8.793701995,8.2280285
3.603721676,0,0,0,0,12,144,7.061905902,8.890943734,8.010064426
3.507052225,0,1,1,1,6,36,8.006367568,9.224133705,7.60090246
2.580614629,1,0,1,1,9,81,8.9226583,8.890943734,8.010064426
1.386294361,1,1,1,0,13,169,8.124150603,9.210340372,7.567000942
2.48490665,0,0,1,1,12,144,7.418580863,9.210340372,6.907755279
4.787491743,1,0,1,1,12,144,7.60090246,9.952277717,8.079549192
1.375759666,1,1,0,1,17,289,8.114275037,9.618025215,6.907755279
5.991464547,0,0,1,1,10,100,8.006367568,8.911485044,6.987797956
4.787491743,0,0,1,1,12,144,6.907755279,9.224133705,7.60090246
2.01204855,1,0,1,1,6,36,8.229511119,9.210340372,7.567000942
1.386294361,0,0,1,1,14,196,8.041110482,9.903487553,6.907755279
3.999965657,0,0,1,1,17,289,7.195437401,9.903487553,6.907755279
4.787491743,0,0,1,1,8,64,6.907755279,8.890943734,8.010064426
0.693147181,0,0,1,1,14,196,9.210340372,9.335503486,7.929406535
3.688879454,0,0,1,1,12,144,7.313220387,9.210340372,6.907755279
2.065383058,1,1,0,0,17,289,8.114275037,9.618025215,6.907755279
2.995732274,1,1,1,1,11,121,7.975712018,9.224133705,7.60090246
2.951194844,0,0,1,1,16,256,7.755308178,8.9767255,7.60090246
3.352407267,1,0,1,1,12,144,6.907755279,9.141139854,7.567000942
1.697233327,0,0,1,1,12,144,8.358588122,8.517193191,8.29404964
1.386294361,0,0,1,1,8,64,8.753581917,9.210340372,7.567000942
0,0,0,1,1,13,169,6.907755279,9.123328922,8.2280285
0,0,1,1,0,15,225,7.975712018,9.224133705,7.60090246
3.688879454,1,0,1,1,8,64,8.006367568,8.793701995,8.2280285
0,1,0,1,1,8,64,7.60090246,9.903487553,8.2280285
4.382026635,0,0,1,1,12,144,6.214608098,8.793701995,8.2280285
1.386294361,1,1,1,1,12,144,6.907755279,8.9767255,7.60090246
3.401197382,0,0,1,1,16,256,6.907755279,9.13109105,8.334871595
4.094344562,1,0,1,1,15,225,6.502290206,8.911485044,6.987797956
2.772588722,1,0,0,0,15,225,7.824046011,9.141139854,7.567000942
4.094344562,0,0,1,1,7,49,7.60090246,8.911485044,6.987797956
2.079441542,0,0,1,1,11,121,8.358588122,8.517193191,8.29404964
2.36818171,0,0,0,1,16,256,7.523124739,8.9226583,7.418580863
4.4037666,0,1,0,1,17,289,8.111728073,8.699514748,8.354674262
2.48490665,0,1,1,1,12,144,8.753581917,9.210340372,7.567000942
1.296092099,0,1,1,0,17,289,8.041110482,9.903487553,6.907755279
2.302585093,1,0,1,0,11,121,7.797017325,9.210340372,7.567000942
4.361213218,1,0,1,1,12,144,8.111728073,9.242373877,8.334871595
5.480638923,1,0,1,1,15,225,6.907755279,9.903487553,7.418580863
1.386294361,1,1,0,0,15,225,7.84750856,8.890943734,8.010064426
0.794047479,1,0,1,0,13,169,7.843940242,9.141139854,7.567000942
4.643943491,1,0,1,1,7,49,7.457354266,9.721165956,7.567000942
3.688879454,0,0,1,1,15,225,7.60090246,9.952277717,8.079549192
4.094344562,1,0,0,0,7,49,7.60090246,8.853665428,8.2280285
0,0,1,0,0,16,256,7.84750856,8.890943734,8.010064426
2.995732274,1,0,1,0,10,100,8.29404964,9.618025215,6.907755279
1.386294361,0,0,1,0,14,196,6.907755279,9.53811691,6.907755279
3.624340933,0,0,1,1,16,256,7.888584544,9.903487553,6.907755279
5.075173815,0,0,0,1,12,144,8.006367568,8.890943734,8.010064426
1.791759469,0,0,1,1,6,36,6.725433694,9.618025215,6.907755279
0,0,0,1,1,16,256,7.843940242,9.141139854,7.567000942
3.534728737,1,0,1,1,12,144,9.210340372,9.618025215,6.907755279
3.737669618,0,0,1,1,7,49,7.418580863,9.242373877,8.334871595
0.693147181,1,1,1,1,15,225,7.60090246,8.890943734,8.010064426
4.787491743,1,0,0,1,13,169,8.699514748,9.618025215,6.907755279
0,1,0,0,1,10,100,7.863266724,9.498022419,7.418580863
3.951243719,1,0,0,0,5,25,8.254828915,8.411832676,8.2280285
5.886104031,1,0,1,1,14,196,7.013115785,8.911485044,6.987797956
5.347107531,1,0,0,0,11,121,7.60090246,9.433483923,7.60090246
2.294077425,0,0,1,1,12,144,8.517193191,8.9226583,7.418580863
1.386294361,0,1,0,1,10,100,8.066992189,7.60090246,7.888584544
0.693147181,1,1,1,1,13,169,7.975712018,9.224133705,7.60090246
1.386294361,1,0,0,1,6,36,7.814406823,9.242373877,8.334871595
3.871201011,1,0,1,0,10,100,7.824046011,8.9226583,7.60090246
5.060557262,1,0,1,1,12,144,7.814406823,9.242373877,8.334871595
5.298317367,1,0,1,0,17,289,8.987196821,10.30895266,8.079549192
1.386294361,1,0,1,1,12,144,7.60090246,9.242373877,8.334871595
4.094344562,1,0,1,1,14,196,7.824046011,9.510444964,7.941730268
2.079441542,1,1,0,0,12,144,6.43775165,9.210340372,6.907755279
0,0,0,0,0,16,256,8.041110482,9.903487553,6.907755279
2.48490665,0,1,1,0,6,36,8.987196821,9.105821302,7.418580863
3.688879454,0,1,1,1,12,144,7.60090246,9.105821302,7.418580863
2.48490665,1,0,1,1,14,196,8.517193191,9.105821302,7.418580863
0,1,0,1,1,13,169,7.843940242,8.006367568,7.567000942
2.01776306,1,0,1,0,12,144,8.517193191,8.517193191,8.517193191
0,0,0,0,0,6,36,7.843940242,8.006367568,7.567000942
3.401197382,1,0,1,1,8,64,6.907755279,8.9226583,7.313220387
1.386294361,1,0,1,1,12,144,8.114275037,9.618025215,6.907755279
1.098612289,1,0,0,0,9,81,8.114275037,9.618025215,6.907755279
2.708050201,1,0,1,1,13,169,8.041110482,9.903487553,6.907755279
3.671402798,1,0,0,1,15,225,8.111728073,8.111728073,8.2280285
2.708050201,0,0,1,1,12,144,8.041110482,9.903487553,6.907755279
1.791759469,1,1,0,1,12,144,7.60090246,8.853665428,8.2280285
3.576712969,1,0,1,1,22,484,6.502290206,9.903487553,6.907755279
4.332123334,1,0,1,1,12,144,7.60090246,9.970626861,7.60090246
1.098612289,1,0,0,0,6,36,7.418580863,8.9767255,7.60090246
2.995732274,1,1,1,1,12,144,7.84750856,8.890943734,8.010064426
5.075173815,0,1,1,0,12,144,8.024207158,9.105821302,7.418580863
2.079441542,1,0,1,1,5,25,7.84750856,8.006367568,8.010064426
2.995732274,1,0,1,1,14,196,7.84750856,8.890943734,8.010064426
0,0,1,1,1,18,324,7.915983491,8.9226583,7.418580863
4.392368782,0,0,1,1,10,100,6.907755279,8.9226583,7.418580863
3.534728737,0,0,1,1,16,256,8.111728073,9.952277717,8.079549192
2.48490665,0,0,1,1,13,169,7.60090246,8.111728073,8.2280285
3.31039501,0,0,0,1,10,100,6.620073207,9.558647019,7.941730268
5.125238643,0,0,1,1,14,196,6.774223886,9.558647019,7.941730268
4.274459534,1,0,1,1,12,144,7.975712018,9.224133705,7.60090246
3.503737032,1,0,0,1,12,144,9.210340372,8.29404964,8.010064426
4.406719247,0,0,0,0,13,169,8.269357021,8.29404964,7.418580863
1.386294361,1,0,1,1,9,81,7.313220387,9.224133705,7.60090246
4.787491743,1,0,1,0,12,144,6.907755279,8.517193191,7.567000942
5.694870312,0,1,1,1,7,49,7.418580863,9.210340372,8.2280285
2.079441542,1,0,1,0,10,100,7.99939891,8.9226583,7.60090246
5.075173815,0,0,1,0,17,289,7.313220387,9.952277717,8.079549192
4.852030264,0,0,1,1,8,64,6.907755279,8.9226583,8.2280285
2.995732274,0,0,1,1,11,121,7.60090246,8.517193191,8.517193191
1.386294361,1,0,0,0,6,36,7.975712018,9.224133705,7.60090246
3.688879454,0,0,0,0,12,144,7.84750856,9.680344001,8.010064426
0,1,0,1,1,14,196,7.975712018,9.224133705,7.60090246
1.150378654,1,1,1,1,12,144,7.843940242,9.141139854,7.567000942
3.465735903,0,0,0,1,6.5,42.25,8.517193191,8.517193191,8.517193191
1.386294361,1,0,1,1,12,144,7.003065459,8.911484976,8.354674262
0,1,1,1,1,10,100,7.84750856,8.890943734,8.010064426
2.708050201,1,0,1,1,12,144,8.29404964,8.793701995,9.210340372
2.438563626,0,1,1,1,13,169,7.975712018,9.224133705,7.60090246
1.386294361,1,1,0,0,14,196,7.84750856,8.890943734,8.010064426
5.480638923,0,0,1,1,6,36,7.418580863,9.210340372,6.907755279
2.079441542,0,0,1,1,16,256,8.753581917,9.210340372,7.567000942
5.557507599,1,0,1,1,12,144,8.257681981,9.618025215,6.907755279
2.48490665,1,0,1,1,11,121,9.028018775,8.517193191,8.517193191
4.382026635,0,0,1,1,13,169,7.642087972,9.210340372,6.907755279
2.079441542,1,0,1,1,12.5,156.25,8.671343814,8.517193191,8.517193191
1.098612289,0,0,1,1,12,144,7.60090246,8.9767255,7.60090246
3.233060544,1,0,1,1,12,144,7.313220387,9.335503486,7.929406535
1.024178463,1,1,1,1,12,144,8.125554773,9.123329031,6.907755279
0.693147181,0,0,1,1,12,144,7.843940242,9.141139854,7.567000942
2.42474237,1,0,1,1,13,169,8.125554773,8.9226583,6.907755279
0,0,0,1,1,14,196,8.006367568,9.123329031,6.907755279
2.708050201,0,0,1,1,12,144,7.60090246,9.224133705,7.60090246
3.401197382,1,0,1,1,18,324,8.041110482,9.903487553,6.907755279
1.196250756,0,0,1,1,14,196,9.210340372,9.224133705,7.60090246
5.480638923,1,0,0,0,12,144,6.725433694,8.006367568,8.010064426
2.079441542,1,0,1,1,12,144,7.843940242,9.141139854,7.567000942
0,0,0,1,1,12,144,8.517193191,8.793701995,9.210340372
3.688879454,1,1,1,0,14,196,8.006367568,9.721165956,7.567000942
1.791759469,0,0,1,1,13,169,8.517193191,8.517193191,8.517193191
4.105039896,0,1,0,1,18,324,8.517193191,8.517193191,8.517193191
3.465735903,0,0,1,1,18,324,8.9226583,8.517193191,8.517193191
1.098612289,0,0,1,1,12.5,156.25,8.111728073,9.141139854,7.567000942
0,0,1,0,0,14,196,8.114275037,9.618025215,6.907755279
2.772588722,0,0,1,1,9,81,8.111728073,8.29404964,7.418580863
4.025351691,1,0,1,0,12,144,8.006367568,9.123329031,6.907755279
0.693147181,1,1,0,0,12,144,7.003065459,8.911484976,8.354674262
1.098612289,0,0,1,1,8,64,7.875101189,9.903487553,7.567000942
4.471638965,1,0,0,0,12,144,6.288716092,8.517193191,7.313220387
6.173786104,1,0,1,1,6,36,6.725433694,9.13109105,8.334871595
2.48490665,1,0,1,1,17,289,8.111728073,9.618025215,6.907755279
1.386294361,1,0,0,1,5,25,7.313220387,8.872533936,8.354674262
1.386294361,0,0,1,0,9,81,7.755308178,8.9767255,7.60090246
2.48490665,1,0,0,0,12,144,8.517193191,9.903487553,7.567000942
5.480638923,0,0,0,0,14,196,8.804875239,10.30895266,8.079549192
0,0,0,1,1,15,225,6.907755279,9.123329031,6.907755279
3.688879454,0,0,1,1,18,324,9.210340372,10.30895266,8.079549192
1.016320665,0,0,1,1,13,169,7.457218677,9.13109105,8.334871595
3.688879454,0,0,1,1,6,36,8.29404964,9.123329031,6.907755279
0,1,0,1,1,17,289,8.114275037,9.618025215,6.907755279
1.294275477,0,0,1,1,12,144,8.517193191,9.123329031,6.907755279
4.787491743,0,0,1,1,10,100,8.111728073,8.29404964,7.418580863
1.17696896,0,0,1,1,14,196,7.68094509,8.793701995,7.60090246
0.965080896,1,0,0,1,17,289,8.060434736,8.872533936,8.354674262
1.386294361,1,0,1,0,14,196,8.125554773,9.123329031,6.907755279
2.995732274,1,0,1,1,6,36,6.907755279,9.210340372,7.567000942
2.48490665,0,0,1,1,16,256,8.804875239,8.517193191,8.517193191
3.80666249,1,0,1,0,9,81,6.789972278,9.242373877,8.334871595
2.772588722,0,0,0,1,12,144,8.006367568,8.890943734,8.010064426
3.702672812,1,0,1,1,12,144,8.111728073,8.890943734,8.010064426
2.079441542,0,1,0,0,19,361,7.835238501,9.952277717,8.079549192
4.787491743,1,0,1,1,17,289,8.111728073,9.224133705,7.60090246
5.480638923,0,0,0,0,6,36,7.830305778,8.793701995,8.2280285
0.693147181,0,1,1,1,12,144,7.523124739,8.9226583,7.418580863
0,0,0,1,1,16,256,8.117958643,10.02127059,8.079549192
2.48490665,0,0,1,1,6,36,7.418580863,9.210340372,7.567000942
4.74542253,1,0,0,0,10,100,8.006367568,9.210340372,6.907755279
4.972959595,1,0,1,0,9,81,6.907755279,7.60090246,8.010064426
4.382026635,1,0,1,1,15,225,7.60090246,9.952277717,8.079549192
4.787491743,1,0,1,0,12,144,6.907755279,8.890943734,8.010064426
2.39929738,0,0,1,1,14,196,7.843940242,9.141139854,7.567000942
2.079441542,1,0,1,1,12,144,8.517193191,9.105821302,7.418580863
4.605170186,1,0,1,1,6.5,42.25,7.60090246,8.890943734,8.111728073
2.692671147,1,0,1,1,3,9,7.84750856,8.9226583,8.010064426
4.787491743,1,0,1,1,9,81,8.006367568,8.517193191,8.29404964
2.772588722,0,1,1,0,3,9,8.517193191,8.793701995,8.2280285
0.485650021,1,0,0,1,12,144,7.061905987,8.581731744,7.567000942
3.401197382,1,0,1,0,12,144,7.313220387,8.872533936,8.354674262
0,0,0,1,0,22,484,6.774223886,9.558647019,7.941730268
3.341446174,0,1,1,1,12,144,7.418580863,9.903487553,7.567000942
2.995732274,0,0,1,1,4,16,8.006367568,8.517193191,8.29404964
0.693147181,0,0,1,1,18,324,6.907755279,9.210340372,7.313220387
3.555348061,0,0,1,1,12,144,7.041286722,8.9226583,7.313220387
5.480638923,0,1,0,0,14,196,7.090076836,9.105821302,7.418580863
0,0,1,1,1,10,100,7.612571016,8.517193191,7.313220387
0,1,0,1,0,7,49,7.694588002,8.9226583,8.2280285
2.48490665,1,0,1,1,12,144,7.003065459,8.911484976,8.354674262
4.225832061,0,0,0,0,8,64,7.60090246,9.242373877,8.334871595
4.094344562,1,0,1,0,12,144,7.843940242,9.141139854,7.567000942
1.386294361,1,0,1,1,7,49,7.814406823,9.242373877,8.334871595
3.401197382,1,0,1,1,14,196,6.502290206,9.618025215,6.907755279
4.787491743,1,0,1,0,11,121,7.60090246,9.242373877,8.334871595
1.791759469,1,1,1,1,12,144,8.09914925,8.517193191,8.2280285
0,0,0,0,1,12,144,8.448200284,8.793701995,9.210340372
3.848352758,1,0,1,1,14,196,8.517193191,8.111728073,7.941730268
2.302585093,0,0,1,0,9,81,7.814406823,9.242373877,8.334871595
0,0,0,1,1,12,144,8.448200284,8.793701995,9.210340372
2.772588722,1,0,0,1,7,49,8.047189562,8.890943734,8.010064426
3.688879454,1,0,1,1,11,121,6.907755279,8.872533936,8.354674262
